Cur Time : 114593.195000sec

processing time : 100 usec

Group idx, Deferrable Flag, Group name(addr)
100,T_MSEC,   60000,       0,0xb5a775e4,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],114536.948217,114596.948217
  0,T_SEC ,       6,       0,0xcc051a88,0xc89b2870,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda00e09c],114591.501253,114597.501253
  0,T_MSEC,   10000,       0,0xc900eb4c,0x00000000,0xd8026afc,0xd8026afc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8026a80],114587.668713,114597.668713
  0,T_MSEC,    5000,       0,0xcc3b7984,0xc89b2de0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8b85f30],114593.182171,114598.182171
 10,T_MSEC,   50000,       0,0xb5a9f394,0xc89b28e0,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],114549.414750,114599.414750
 10,T_MSEC,   10000,       0,0xb5a38fa4,0xc89b2cd0,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],114591.900755,114601.900755
 10,T_MSEC,   10000,       0,0xb5aa3364,0xc89b2960,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],114592.945462,114602.945462
100,T_MSEC,   15000,       0,0xb5a34b04,0xc89b2880,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],114589.956785,114604.956785
 10,T_MSEC,   60000,       0,0xcbec5bd4,0xc89b2bd0,0xdc7bf4e4,0xdc7bf4e4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8b8],114555.501320,114615.501320
 10,T_MSEC,   60000,       0,0xcbec5958,0xc89b2bc0,0xdc7bf4dc,0xdc7bf4dc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8b8],114555.501344,114615.501344
 10,T_MSEC,  120000,       0,0xcc3b7390,0xc89b2d10,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e4cc50],114495.501442,114615.501442
  0,T_SEC ,     120,     120,0xc905c72c,0x00000000,0xc0f5fd30,0xc0f5fd30,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0f5ff74],114497.395324,114617.395320
 10,T_MSEC,   28000,       0,0xb53faa5c,0xc89b2f00,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda1aab40],114590.392198,114618.392198
  0,T_MSEC,  600000,  600000,0xcb5e7954,0x00000000,0xd930e984,0xd930e984,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd937a950],114019.337018,114618.875556
 85,T_MSEC,   29500,       0,0xb53faa60,0xc89b2f00,0xda1aab64,0xda1aab64,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda1aab34],114590.392205,114619.892205
100,T_MSEC,   60000,       0,0xb5a3b0e4,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],114589.949074,114649.949074
100,T_MSEC,   60000,       0,0xb5a768d4,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],114589.949087,114649.949087
 10,T_MSEC,  600000,       0,0xc9b8b734,0xc89b2e40,0xdc604bd0,0xdc604bd0,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc605398],114073.532781,114673.532781
 10,T_MSEC,  600000,       0,0xcbec5bcc,0xc89b2bd0,0xdc7bf4e4,0xdc7bf4e4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8a0],114073.532790,114673.532790
 10,T_MSEC,  600000,       0,0xcbec5950,0xc89b2bc0,0xdc7bf4dc,0xdc7bf4dc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8a0],114073.532793,114673.532793
 10,T_MSEC,  300000,       0,0xb5767b24,0xc89b2890,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],114375.175290,114675.175290
  0,T_MSEC,  100000,       0,0xcb03e16c,0xc89b2870,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda004e08],114590.950183,114690.950183
  0,T_USEC,239793717,       0,0xcc3b7c0c,0x00000000,0xd9de24fc,0xd9de24fc,[0xc0d9b21c 0xc0d9ee4c 0xd9de2584 0xd9de7970],114549.999617,114789.793334
100,T_MSEC,  240000,       0,0xb5a76824,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],114589.949092,114829.949092
  0,T_MSEC,  300000,       0,0xcb5d5490,0x00000000,0xd930e984,0xd930e984,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9316990],114534.532669,114834.532669
100,T_MSEC,  300000,       0,0xb5a76c44,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],114583.759498,114883.759498
  0,T_MSEC,  600000,  600000,0xcb5dec94,0x00000000,0xd930e984,0xd930e984,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd937a950],114496.124401,115096.124401
 10,T_MSEC, 1800000,       0,0xb5aa3414,0xc89b2960,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],113483.351385,115283.351385
 94,T_MSEC, 3240000,       0,0xb5d36e10,0xc89b28f0,0xdcf02b8c,0xdcf02b8c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdd067294],114590.951324,117830.951324
100,T_MSEC, 3600000,       0,0xb5a3aff4,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],114536.990774,118136.990774
100,T_MSEC, 3600000,       0,0xb5aa2454,0xc89b2cd0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],114544.592447,118144.592447
100,T_MSEC, 3600000,       0,0xb5a9b554,0xc89b2cd0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],114544.592460,118144.592460
100,T_MSEC, 7200000,       0,0xb57d60c4,0xc89b2cd0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],114544.592469,121744.592469
 10,T_MSEC,43200000,       0,0xe8d49570,0xc89b28f0,0xdcf02b8c,0xdcf02b8c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc100a290],114495.508188,157695.508188
 66,T_HOUR,      24,      24,0xcb082b24,0x00000000,0xda01c680,0xda01c680,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda01c620],86418.615661,172817.741183
  0,T_HOUR,      24,       0,0xcc0eb428,0xc89b2ac0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda01e4c0],86418.615686,172818.615686
 10,T_MSEC,86400000,       0,0xc8b5b770,0xc89b2850,0xc0e0d258,0xc0e0d258,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0cea0],86418.615946,172818.615946
 10,T_MSEC,86400000,       0,0xc8b5b75c,0xc89b2850,0xc0e0c52c,0xc0e0c52c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0cb58],86428.583305,172828.583305
 10,T_MSEC,86400000,       0,0xc8b5b754,0xc89b2ab0,0xc0e09ce8,0xc0e09ce8,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e09c90],86430.135925,172830.135925
 10,T_MSEC,86400000,       0,0xc8b5b760,0xc89b2850,0xc0e095f4,0xc0e095f4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0cb80],86497.985416,172897.985416
100,T_MSEC,86400000,       0,0xb5a76da4,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],86617.574420,173017.574420
 10,T_MSEC,86400000,       0,0xc8b5b758,0xc89b2850,0xc0e0bc20,0xc0e0bc20,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0bc58],93618.784696,180018.784696
  0,T_MSEC,3284898372,3284898372,0xb54b11d0,0x00000000,0xd9765ae4,0xd9765ae4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd97414b8],17.753783,3284916.125783

Used group heap = 29.947917 %
Used timer heap = 37.759336 %
