Cur Time : 104344.033000sec

processing time : 87 usec

Group idx, Deferrable Flag, Group name(addr)
  0,T_SEC ,      30,       0,0xcc3b797c,0xc89b2de0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8b85ef4],104338.752759,104368.752759
 10,T_MSEC,   30000,       0,0xcc3b7354,0xc89b2d10,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e2d4dc],104338.752937,104368.752937
 10,T_MSEC,   50000,       0,0xb5a9f394,0xc89b28e0,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],104319.542568,104369.542568
 10,T_MSEC,   60000,       0,0xcbec5bd4,0xc89b2bd0,0xdc7bf4e4,0xdc7bf4e4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8b8],104319.542869,104379.542869
 10,T_MSEC,   60000,       0,0xcbec5958,0xc89b2bc0,0xdc7bf4dc,0xdc7bf4dc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8b8],104319.542879,104379.542879
 94,T_MSEC, 3240000,       0,0xb5bedac0,0xc89b28f0,0xdcf02b8c,0xdcf02b8c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdd067294],101142.993956,104382.993956
  0,T_SEC ,     120,     120,0xc905c72c,0x00000000,0xc0f5fd30,0xc0f5fd30,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0f5ff74],104297.793439,104417.395320
  0,T_MSEC,  600000,  600000,0xcb5e7954,0x00000000,0xd930e984,0xd930e984,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd937a950],103819.065224,104418.875556
 10,T_MSEC,  300000,       0,0xb5767b24,0xc89b2890,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],104153.143566,104453.143566
 10,T_MSEC,  600000,       0,0xc9b8b734,0xc89b2e40,0xdc604bd0,0xdc604bd0,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc605398],103870.264871,104470.264871
 10,T_MSEC,  600000,       0,0xcbec5bcc,0xc89b2bd0,0xdc7bf4e4,0xdc7bf4e4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8a0],103870.264890,104470.264890
 10,T_MSEC,  600000,       0,0xcbec5950,0xc89b2bc0,0xdc7bf4dc,0xdc7bf4dc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8a0],103870.264916,104470.264916
  0,T_MSEC,  300000,       0,0xcb5d5490,0x00000000,0xd930e984,0xd930e984,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd9316990],104172.353462,104472.353462
 10,T_MSEC, 1800000,       0,0xb5aa3414,0xc89b2960,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],102681.151064,104481.151064
100,T_MSEC, 3600000,       0,0xb5a3aff4,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],101091.724258,104691.724258
  0,T_MSEC,  600000,  600000,0xcb5dec94,0x00000000,0xd930e984,0xd930e984,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd937a950],104270.912840,104870.540165
 10,T_MSEC,43200000,       0,0xe8d49570,0xc89b28f0,0xdcf02b8c,0xdcf02b8c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc100a290],87469.933294,130669.933294
100,T_MSEC,65415000,       0,0xb5a3b2f4,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],86701.003378,152116.003378
 66,T_HOUR,      24,      24,0xcb082b24,0x00000000,0xda01c680,0xda01c680,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda01c620],86418.615661,172817.741183
  0,T_HOUR,      24,       0,0xcc0eb428,0xc89b2ac0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda01e4c0],86418.615686,172818.615686
 10,T_MSEC,86400000,       0,0xc8b5b770,0xc89b2850,0xc0e0d258,0xc0e0d258,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0cea0],86418.615946,172818.615946
 10,T_MSEC,86400000,       0,0xc8b5b75c,0xc89b2850,0xc0e0c52c,0xc0e0c52c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0cb58],86428.583305,172828.583305
 10,T_MSEC,86400000,       0,0xc8b5b754,0xc89b2ab0,0xc0e09ce8,0xc0e09ce8,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e09c90],86430.135925,172830.135925
 10,T_MSEC,86400000,       0,0xc8b5b760,0xc89b2850,0xc0e095f4,0xc0e095f4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0cb80],86497.985416,172897.985416
100,T_MSEC,86400000,       0,0xb5a76da4,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],86617.574420,173017.574420
 10,T_MSEC,86400000,       0,0xc8b5b758,0xc89b2850,0xc0e0bc20,0xc0e0bc20,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0bc58],93618.784696,180018.784696
  0,T_MSEC,3284898372,3284898372,0xb54b11d0,0x00000000,0xd9765ae4,0xd9765ae4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd97414b8],17.753783,3284916.125783

Used group heap = 29.947917 %
Used timer heap = 31.120332 %
