Cur Time : 26499.612000sec

processing time : 84 usec

Group idx, Deferrable Flag, Group name(addr)
102,T_MSEC,   60000,       0,0x43a3aa44,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],26472.103709,26532.103709
  0,T_SEC ,     120,     120,0xc905c72c,0x00000000,0xc0f5fd30,0xc0f5fd30,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0f5ff74],26418.844897,26535.065365
 10,T_MSEC,  120000,       0,0xcc3b7390,0xc89b2d10,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e4cc50],26418.845214,26538.845214
 10,T_MSEC,   60000,       0,0xcbec5bd4,0xc89b2bd0,0xdc7bf4e4,0xdc7bf4e4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8b8],26479.773770,26539.773770
 10,T_MSEC,   60000,       0,0xcbec5958,0xc89b2bc0,0xdc7bf4dc,0xdc7bf4dc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8b8],26479.773795,26539.773795
 10,T_MSEC,   90000,       0,0xc908e73c,0xc89b25c0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd8089db4],26468.729910,26558.729910
  0,T_MSEC,  100000,       0,0xcb03e16c,0xc89b2870,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda004e08],26468.837196,26568.837196
  0,T_MSEC,  600000,  600000,0xcb5e7954,0x00000000,0xd930e984,0xd930e984,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd937a950],26418.844960,27017.348940
 10,T_MSEC,  600000,       0,0xcbec5bcc,0xc89b2bd0,0xdc7bf4e4,0xdc7bf4e4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8a0],26440.774347,27040.774347
 10,T_MSEC,  600000,       0,0xc9b8b734,0xc89b2e40,0xdc604bd0,0xdc604bd0,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc605398],26440.774373,27040.774373
 10,T_MSEC,  600000,       0,0xcbec5950,0xc89b2bc0,0xdc7bf4dc,0xdc7bf4dc,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdc7bf8a0],26440.774407,27040.774407
 10,T_MSEC, 1800000,       0,0x43a39214,0xc89b2960,0xdc009b4c,0xdc009b4c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1c0],25682.633037,27482.633037
102,T_MSEC, 3600000,       0,0x43a3b124,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],26466.143612,30066.143612
 10,T_MSEC,43200000,       0,0x03fe3560,0xc89b28f0,0xdcf02b8c,0xdcf02b8c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc100a290],26440.781459,69640.781459
 10,T_MSEC,86400000,       0,0xc8b5b770,0xc89b2850,0xc0e0d258,0xc0e0d258,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0cea0],15.386033,86415.386033
  0,T_HOUR,      24,       0,0xcc0eb428,0xc89b2ac0,0x00000000,0x00000000,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda01e4c0],15.388092,86415.388092
 78,T_HOUR,      24,      24,0xcb082b24,0x00000000,0xda01c680,0xda01c680,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xda01c620],16.138965,86416.138965
 10,T_MSEC,86400000,       0,0xc8b5b75c,0xc89b2850,0xc0e0c52c,0xc0e0c52c,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0cb58],25.492962,86425.492962
 10,T_MSEC,86400000,       0,0xc8b5b760,0xc89b2850,0xc0e095f4,0xc0e095f4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0cb80],93.046661,86493.046661
102,T_MSEC,86400000,       0,0x43a76a94,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],211.468691,86611.468691
102,T_MSEC,65415000,       0,0x43a767d4,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],26472.103695,91887.103695
102,T_MSEC,65535000,       0,0x43a3af44,0xc89b2cc0,0xdcabc028,0xdcabc028,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xdcabb1dc],26472.103714,92007.103714
 10,T_MSEC,86400000,       0,0xc8b5b758,0xc89b2850,0xc0e0bc20,0xc0e0bc20,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e0bc58],7215.721212,93615.721212
 10,T_MSEC,86400000,       0,0xc8b5b754,0xc89b28f0,0xc0e09ce8,0xc0e09ce8,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xc0e09c90],25700.820471,112100.820471
  0,T_MSEC,3284898372,3284898372,0x434af000,0x00000000,0xd9765ae4,0xd9765ae4,[0xc0d9b1fc 0xc0da40fc 0xc0da5540 0xd97414b8],15.400157,3284913.772157

Used group heap = 29.427083 %
Used timer heap = 24.481328 %
